StrategyName,EntryTime,LastModTime,State,LastUpdateType,Symbol,Side,Type,TIF,Price,Quantity,DisplayQuantity,FilledQty,Remains,AvgFillPrice,ExecutionCost,Account,Trader,Broker,MarketCenter,OrderId,Tag,Reason,Closure
StopLossHunter_Initial_4,2021-Nov-05 17:25:00.507461,2021-Nov-05 17:25:00.507461,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145339,,,
StopLossHunter_Initial_4,2021-Nov-05 17:25:02.184745,2021-Nov-05 17:25:02.184745,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.690000,0.008719,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145340,,,
StopLossHunter_Initial_4,2021-Nov-05 17:25:07.052141,2021-Nov-05 17:25:07.052141,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,335.670000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145341,,,
StopLossHunter_Initial_4,2021-Nov-05 17:25:10.916566,2021-Nov-05 17:25:10.916566,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.620000,0.008718,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145342,,,
StopLossHunter_Initial_4,2021-Nov-05 17:25:18.497200,2021-Nov-05 17:25:18.497200,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,335.600000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145343,,,
StopLossHunter_Initial_4,2021-Nov-05 17:25:20.704403,2021-Nov-05 17:25:20.704403,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,333.000000,0.008659,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145344,,,
StopLossHunter_Initial_4,2021-Nov-05 17:25:23.569421,2021-Nov-05 17:25:23.569421,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145345,,,
StopLossHunter_Initial_4,2021-Nov-05 17:25:33.675723,2021-Nov-05 17:25:33.675723,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.430000,0.008714,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145346,,,
StopLossHunter_Initial_4,2021-Nov-05 17:25:59.095326,2021-Nov-05 17:25:59.095326,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,335.370000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145347,,,
StopLossHunter_Initial_4,2021-Nov-05 17:26:00.977584,2021-Nov-05 17:26:00.977584,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.380000,0.008713,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145348,,,
StopLossHunter_Initial_4,2021-Nov-05 17:26:08.972638,2021-Nov-05 17:26:08.972638,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,335.410000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145349,,,
StopLossHunter_Initial_4,2021-Nov-05 17:26:11.159033,2021-Nov-05 17:26:11.159033,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.340000,0.008712,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145350,,,
StopLossHunter_Initial_4,2021-Nov-05 17:26:17.055657,2021-Nov-05 17:26:17.055657,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145351,,,
StopLossHunter_Initial_4,2021-Nov-05 17:26:17.086417,2021-Nov-05 17:26:17.086417,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.280000,0.008710,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145352,,,
StopLossHunter_Initial_4,2021-Nov-05 17:26:29.593448,2021-Nov-05 17:26:29.593448,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,335.360000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145353,,,
StopLossHunter_Initial_4,2021-Nov-05 17:26:39.991422,2021-Nov-05 17:26:39.991422,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.300000,0.008711,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145354,,,
StopLossHunter_Initial_4,2021-Nov-05 17:26:53.657127,2021-Nov-05 17:26:53.657127,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145355,,,
StopLossHunter_Initial_4,2021-Nov-05 17:26:54.657458,2021-Nov-05 17:26:54.657458,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.180000,0.008708,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145356,,,
StopLossHunter_Initial_4,2021-Nov-05 17:26:57.057533,2021-Nov-05 17:26:57.057533,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145357,,,
StopLossHunter_Initial_4,2021-Nov-05 17:27:56.661364,2021-Nov-05 17:27:56.661364,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.100000,0.008706,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145358,,,
StopLossHunter_Initial_4,2021-Nov-05 17:28:04.378917,2021-Nov-05 17:28:04.378917,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145359,,,
StopLossHunter_Initial_4,2021-Nov-05 17:28:13.746073,2021-Nov-05 17:28:13.746073,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.100000,0.008706,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145360,,,
StopLossHunter_Initial_4,2021-Nov-05 17:28:28.319983,2021-Nov-05 17:28:28.319983,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,335.110000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145361,,,
StopLossHunter_Initial_4,2021-Nov-05 17:28:29.883142,2021-Nov-05 17:28:29.883142,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.040000,0.008705,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145362,,,
StopLossHunter_Initial_4,2021-Nov-05 17:28:34.099672,2021-Nov-05 17:28:34.099672,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,335.220000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145363,,,
StopLossHunter_Initial_4,2021-Nov-05 17:28:34.250125,2021-Nov-05 17:28:34.250125,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.030000,0.008705,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145364,,,
StopLossHunter_Initial_4,2021-Nov-05 17:28:35.262713,2021-Nov-05 17:28:35.262713,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,335.220000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145365,,,
StopLossHunter_Initial_4,2021-Nov-05 17:28:35.263575,2021-Nov-05 17:28:35.263575,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.050000,0.008705,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145366,,,
StopLossHunter_Initial_4,2021-Nov-05 17:28:47.355744,2021-Nov-05 17:28:47.355744,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145367,,,
StopLossHunter_Initial_4,2021-Nov-05 17:28:47.448425,2021-Nov-05 17:28:47.448425,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,333.000000,0.008659,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145368,,,
StopLossHunter_Initial_4,2021-Nov-05 17:28:47.461395,2021-Nov-05 17:28:47.461395,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145369,,,
StopLossHunter_Initial_4,2021-Nov-05 17:28:47.461404,2021-Nov-05 17:28:47.461404,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,333.000000,0.008659,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145370,,,
StopLossHunter_Initial_4,2021-Nov-05 17:28:47.548760,2021-Nov-05 17:28:47.548760,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145371,,,
StopLossHunter_Initial_4,2021-Nov-05 17:28:47.552228,2021-Nov-05 17:28:47.552228,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,333.000000,0.008659,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145372,,,
StopLossHunter_Initial_4,2021-Nov-05 17:28:49.880910,2021-Nov-05 17:28:49.880910,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,334.930000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145373,,,
StopLossHunter_Initial_4,2021-Nov-05 17:29:20.799739,2021-Nov-05 17:29:20.799739,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,333.000000,0.008659,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145374,,,
StopLossHunter_Initial_4,2021-Nov-05 17:29:20.802135,2021-Nov-05 17:29:20.802135,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145375,,,
StopLossHunter_Initial_4,2021-Nov-05 17:29:23.942107,2021-Nov-05 17:29:23.942107,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,334.600000,0.008695,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145376,,,
StopLossHunter_Initial_4,2021-Nov-05 17:29:36.838022,2021-Nov-05 17:29:36.838022,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145377,,,
StopLossHunter_Initial_4,2021-Nov-05 17:29:38.761134,2021-Nov-05 17:29:38.761134,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,333.000000,0.008659,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145378,,,
StopLossHunter_Initial_4,2021-Nov-05 17:29:42.196523,2021-Nov-05 17:29:42.196523,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,334.590000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145379,,,
StopLossHunter_Initial_4,2021-Nov-05 17:29:42.780811,2021-Nov-05 17:29:42.780811,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,334.560000,0.008694,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145380,,,
StopLossHunter_Initial_4,2021-Nov-05 17:29:43.943539,2021-Nov-05 17:29:43.943539,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,334.620000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145381,,,
StopLossHunter_Initial_4,2021-Nov-05 17:29:46.714635,2021-Nov-05 17:29:46.714635,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,334.580000,0.008695,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145382,,,
StopLossHunter_Initial_4,2021-Nov-05 17:30:06.445035,2021-Nov-05 17:30:06.445035,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,334.500000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145383,,,
StopLossHunter_Initial_4,2021-Nov-05 17:30:06.455997,2021-Nov-05 17:30:06.455997,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,333.000000,0.008659,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145384,,,
StopLossHunter_Initial_4,2021-Nov-05 17:30:06.591876,2021-Nov-05 17:30:06.591876,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,334.580000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145385,,,
StopLossHunter_Initial_4,2021-Nov-05 17:30:07.376186,2021-Nov-05 17:30:07.376186,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,333.000000,0.008659,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145386,,,
StopLossHunter_Initial_4,2021-Nov-05 17:30:07.829110,2021-Nov-05 17:30:07.829110,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,334.580000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145387,,,
StopLossHunter_Initial_4,2021-Nov-05 17:30:08.133590,2021-Nov-05 17:30:08.133590,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,334.420000,0.008691,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145388,,,
StopLossHunter_Initial_4,2021-Nov-05 17:30:08.215753,2021-Nov-05 17:30:08.215753,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,334.580000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145389,,,
StopLossHunter_Initial_4,2021-Nov-05 17:46:43.574510,2021-Nov-05 17:46:43.574510,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,333.000000,0.008659,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145390,,,
StopLossHunter_Initial_4,2021-Nov-05 17:46:49.262848,2021-Nov-05 17:46:49.262848,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,334.510000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145391,,,
StopLossHunter_Initial_4,2021-Nov-05 17:46:56.550556,2021-Nov-05 17:46:56.550556,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,333.000000,0.008659,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145392,,,
StopLossHunter_Initial_4,2021-Nov-05 17:46:58.890472,2021-Nov-05 17:46:58.890472,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,334.580000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145393,,,
StopLossHunter_Initial_4,2021-Nov-05 17:47:18.303382,2021-Nov-05 17:47:18.303382,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,333.000000,0.008659,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145394,,,
StopLossHunter_Initial_4,2021-Nov-05 17:47:19.770140,2021-Nov-05 17:47:19.770140,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145395,,,
StopLossHunter_Initial_4,2021-Nov-05 17:47:24.228916,2021-Nov-05 17:47:24.228916,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,333.000000,0.008659,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145396,,,
StopLossHunter_Initial_4,2021-Nov-05 17:47:32.889869,2021-Nov-05 17:47:32.889869,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145397,,,
StopLossHunter_Initial_4,2021-Nov-05 17:48:53.606862,2021-Nov-05 17:48:53.606862,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,334.450000,0.008692,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145398,,,
StopLossHunter_Initial_4,2021-Nov-05 17:49:35.490257,2021-Nov-05 17:49:35.490257,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,334.520000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145399,,,
StopLossHunter_Initial_4,2021-Nov-05 18:14:34.421445,2021-Nov-05 18:14:34.421445,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145400,,,
StopLossHunter_Initial_4,2021-Nov-05 18:14:34.491303,2021-Nov-05 18:14:34.491303,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.370000,0.008712,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145401,,,
StopLossHunter_Initial_4,2021-Nov-05 18:14:55.152557,2021-Nov-05 18:14:55.152557,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,335.400000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145402,,,
StopLossHunter_Initial_4,2021-Nov-05 18:14:55.183123,2021-Nov-05 18:14:55.183123,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,333.000000,0.008659,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145403,,,
StopLossHunter_Initial_4,2021-Nov-05 18:15:03.067543,2021-Nov-05 18:15:03.067543,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,335.400000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145404,,,
StopLossHunter_Initial_4,2021-Nov-05 18:15:38.604568,2021-Nov-05 18:15:38.604568,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.490000,0.008715,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145405,,,
StopLossHunter_Initial_4,2021-Nov-05 18:15:39.474775,2021-Nov-05 18:15:39.474775,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,335.470000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145406,,,
StopLossHunter_Initial_4,2021-Nov-05 18:15:51.760143,2021-Nov-05 18:15:51.760143,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.500000,0.008715,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145407,,,
StopLossHunter_Initial_4,2021-Nov-05 18:16:03.291503,2021-Nov-05 18:16:03.291503,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,335.540000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145408,,,
StopLossHunter_Initial_4,2021-Nov-05 18:16:05.950130,2021-Nov-05 18:16:05.950130,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,333.000000,0.008659,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145409,,,
StopLossHunter_Initial_4,2021-Nov-05 18:16:17.210196,2021-Nov-05 18:16:17.210196,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145410,,,
StopLossHunter_Initial_4,2021-Nov-05 18:16:25.204183,2021-Nov-05 18:16:25.204183,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.470000,0.008715,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145411,,,
StopLossHunter_Initial_4,2021-Nov-05 18:16:36.246988,2021-Nov-05 18:16:36.246988,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,335.530000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145412,,,
StopLossHunter_Initial_4,2021-Nov-05 18:16:44.041822,2021-Nov-05 18:16:44.041822,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.540000,0.008716,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145413,,,
StopLossHunter_Initial_4,2021-Nov-05 18:18:27.690104,2021-Nov-05 18:18:27.690104,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,335.580000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145414,,,
StopLossHunter_Initial_4,2021-Nov-05 18:18:38.221306,2021-Nov-05 18:18:38.221306,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.520000,0.008716,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145415,,,
StopLossHunter_Initial_4,2021-Nov-05 18:28:50.447283,2021-Nov-05 18:28:50.447283,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,335.590000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145416,,,
StopLossHunter_Initial_4,2021-Nov-05 18:29:06.458121,2021-Nov-05 18:29:06.458121,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,333.000000,0.008659,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145417,,,
StopLossHunter_Initial_4,2021-Nov-05 18:29:09.260860,2021-Nov-05 18:29:09.260860,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145418,,,
StopLossHunter_Initial_4,2021-Nov-05 18:29:12.249980,2021-Nov-05 18:29:12.249980,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,333.000000,0.008659,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145419,,,
StopLossHunter_Initial_4,2021-Nov-05 18:29:14.579833,2021-Nov-05 18:29:14.579833,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145420,,,
StopLossHunter_Initial_4,2021-Nov-05 18:29:19.839205,2021-Nov-05 18:29:19.839205,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.640000,0.008718,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145421,,,
StopLossHunter_Initial_4,2021-Nov-05 18:29:23.831500,2021-Nov-05 18:29:23.831500,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145422,,,
StopLossHunter_Initial_4,2021-Nov-05 18:29:25.367344,2021-Nov-05 18:29:25.367344,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.700000,0.008720,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145423,,,
StopLossHunter_Initial_4,2021-Nov-05 18:29:26.501954,2021-Nov-05 18:29:26.501954,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145424,,,
StopLossHunter_Initial_4,2021-Nov-05 18:29:26.503907,2021-Nov-05 18:29:26.503907,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.640000,0.008718,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145425,,,
StopLossHunter_Initial_4,2021-Nov-05 18:45:25.137787,2021-Nov-05 18:45:25.137787,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,335.700000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145426,,,
StopLossHunter_Initial_4,2021-Nov-05 18:45:48.870370,2021-Nov-05 18:45:48.870370,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.620000,0.008718,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145427,,,
StopLossHunter_Initial_4,2021-Nov-05 18:45:55.963954,2021-Nov-05 18:45:55.963954,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,335.770000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145428,,,
StopLossHunter_Initial_4,2021-Nov-05 18:46:17.436911,2021-Nov-05 18:46:17.436911,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.620000,0.008718,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145429,,,
StopLossHunter_Initial_4,2021-Nov-05 18:46:28.872169,2021-Nov-05 18:46:28.872169,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,335.760000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145430,,,
StopLossHunter_Initial_4,2021-Nov-05 18:46:41.445175,2021-Nov-05 18:46:41.445175,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.680000,0.008719,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145431,,,
StopLossHunter_Initial_4,2021-Nov-05 18:47:07.282404,2021-Nov-05 18:47:07.282404,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,335.760000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145432,,,
StopLossHunter_Initial_4,2021-Nov-05 18:47:14.295934,2021-Nov-05 18:47:14.295934,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.800000,0.008722,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145433,,,
StopLossHunter_Initial_4,2021-Nov-05 18:47:14.546018,2021-Nov-05 18:47:14.546018,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145434,,,
StopLossHunter_Initial_4,2021-Nov-05 18:47:14.835909,2021-Nov-05 18:47:14.835909,FILLED,FILL,MSFT,SELL,MARKET,DAY,0.000000,-1,0,-1,0,335.820000,0.008722,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145435,,,
StopLossHunter_Initial_4,2021-Nov-05 18:47:15.139278,2021-Nov-05 18:47:15.139278,FILLED,FILL,MSFT,BUY,MARKET,DAY,0.000000,1,0,1,0,337.000000,0.001200,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,367700740145436,,,
